text,label
"When the ORGANIZATION gave PERSON $4 million to sign at age 16 when he was No. 10 prospect on MLBPipeline.com's Top 30 ORGANIZATION list in '15, they saw a future power presence in the middle of a big league lineup. There's still work to do, but his GPE debut in the ORGANIZATION, finishing third in home runs and 10th in slugging, was impressive.Power is definitely PERSON's calling card and it's a legit plus tool, but the ORGANIZATION think he has a better feel to hit that will come as he gains more experience. He had a tendency to swing at breaking balls out of the zone and got himself out, something that the club is confident will dissipate with more reps and better pitch recognition. If he can manage a .250 average, the organization thinks PERSON will have 70-game power. PERSON is big but athletic for his size, and he has been better defensively in the outfield than many anticipated, with the kind of above-average arm you want to see in a right fielder. The teenager spent two months in the ORGANIZATION' conditioning program, so he's doing what he needs to in order to maintain his body.PERSON is ahead of some other young prospects the ORGANIZATION have signed at this stage, like PERSON. He has the chance to be an impact run-producing bat when all is said and done.",-1
"If you were to look up the definition of projectable right-hander, there might be a picture of PERSON next to it. The 6-foot-5 GPE, who signed back in December 2014 for just $65,000, made his GPE debut in 2016 and made an incremental step forward a year later. The results haven't caught up to the potential, but there's a lot to like here. The ORGANIZATION agreed, acquiring his upside in the ORGANIZATION trade.PERSON has an exciting three-pitch mix he is still in the process of learning how to use consistently. His mid-90s fastball jumps out of his hand and features heavy sink, which leads to a lot of ground-ball outs. The 20-year-old knows how to spin a breaking ball and it has the chance to be an above-average pitch in the future. Even his changeup, which is behind the other two, flashes above-average at times. His command and control remain a work in progress, but the hope is they will come as he grows into his frame and learns to trust his stuff.It can take time for a young arm with this much upside to click, so patience will be the key. But PERSON has the tools and the body to develop into a No. 3-type starter if everything comes together.",-1
"With some pitchers, just watching them throw a bullpen can make you sit up and take notice. GPE, who made his GPE debut in 2016 after his pro debut in the ORGANIZATION League the year prior, is one of those kinds of young arms -- one with a ton of upside.The ball really jumps out of GPE's hand, delivering a fastball that sits in the mid-90s now. He throws it with a lot of life, with heavy sink down in the zone that generates groundball outs. He can spin a good curveball, albeit not always consistently, though it looks like it could eventually be at least an above-average breaking ball. He has some feel for his changeup, giving him a potentially third Major League-average (or better) offering. He has a clean and smooth delivery that points to a future of throwing strikes.GPE has plenty of room to add strength to his 6-foot-5 frame, which could lead to even more velocity. Put a star next to his name, as he's a right-hander who could make a leap up prospect rankings in the coming years.",-1
"When deals are made at the ORGANIZATION, it can often be years before the trade can be truly evaluated. The D-backs knew they would get immediate help when they got PERSON from the ORGANIZATION in July 2018, but the ORGANIZATION knew they'd have to wait a while to see how good the key parts of the return, outfielder PERSON and PERSON, would be. PERSON did show glimpses of his enormous upside during his full-season debut in 2018, leaving the ORGANIZATION very excited to see what he can do in his first full season in the organization.PERSON has an exciting repertoire that points to a future in a big league rotation. He relies heavily on two distinct fastballs, a four-seamer that sits at 94-96 mph and touches 98 mph and a two-seamer that's a cross between a sinker and a splitter, thrown 90-93 miph, that misses a ton of bats and drives his strikeout rate. He can spin a curveball, flashing a plus breaking ball, and it's a point of focus for him in 2019. His changeup still needs work, but it has the chance to be an average pitch eventually. He's continued to refine his delivery and improve his command and control.There's still more in the tank for the 6-foot-5 PERSON and he could make a big leap up prospect lists as he moves up another level in 2019. He could be the next big high ceiling arm in the ORGANIZATION system after PERSON.",-1
"The ORGANIZATION' PERSON is one of the top catching prospects in baseball, and his brother PERSON was one of the best backstops available on the international market last summer. Signed for $750,000 out of GPE, PERSON is more polished than PERSON was at the same stage but lacks his older brother's lofty ceiling.PERSON's best tool is his strong arm. After improving his conditioning in the months leading up to his signing, he moves well behind the plate. He also shows promise as a receiver.While defense is his forte, PERSON can contribute offensively as well. He's a switch-hitter with plus raw power and the disciplined approach to translate it into production. He's advanced enough offensively and defensively that he came to the GPE as a 17-year-old for his pro debut.",-1
"The GPE signed PERSON for $150,000 in July 2016, roughly one year after the club watched the young outfielder play for GPE's 15-and-under national team in the Pan-American Championships. He showed promise the next year during his professional debut in the ORGANIZATION, then established himself as a bona fide prospect with a strong showing in the ORGANIZATION. PERSON' performance caught the attention of the ORGANIZATION, who had scouted him as an amateur, and they acquired him and ORGANIZATION in July in exchange for PERSON. Bumped up to the ORGANIZATION' Gulf Coast League affiliate after the trade, PERSON slashed .397/.493/.683 over 17 games.PERSON is a physical specimen who has already started to grow into his projectable frame and had his tools improve as a result. A 6-foot-4 right-handed hitter, he generates plus raw power to all fields through a combination of bat speed, physical strength and solid feel for the barrel. He has the foundation of a solid approach, leading scouts to peg him as someone who could hit for average and power. PERSON has average speed and moves well in right field, where his plus arm strength is a clean fit. With his power-over-hit offensive profile and cannon arm, PERSON looks every bit the part of a future big league right fielder. He's very young, and therefore will need time to develop, but the long-term product could be an impactful, above-average player.",-1
"PERSON nearly signed with the ORGANIZATION as an international free agent out of the ORGANIZATION, but it was ruled he was ineligible because he had moved to GPE, Pa., to go to high school. While he didn't play baseball there, he had to be drafted, something the ORGANIZATION took care of in the eighth round of the 2017 Draft, signing him for $50,000 and then watching him carve up hitters in the ORGANIZATION during his pro debut.While PERSON isn't the biggest pitcher in the world at 6-foot-1, the left-hander does have a durable body that looks like it should be able to log some innings as a starter. He also has a three-pitch mix that he uses well. His fastball will sit 91-92 mph and will often touch 94 mph. His changeup flashes above-average and while his breaking ball is fringy, he does flash an average curve to imagine he could get there consistently at some point in the future.At 20 years old, PERSON isn't your typical high school draftee in his first full year of pro ball age-wise. But he is innings and mound-time wise, so some patience is called for, with a back-end starter the potential end result.",-1
"PERSON originally signed with the ORGANIZATION for $300,000 last September, but that deal was voided in November as part of the penalty levied against the organization for violation of baseball's rules on signing international amateur free agents. The ORGANIZATION, who had scouted the LOCATION amateur heavily before he signed with PERSON, were happy to swoop in and sign him, partially using international bonus money procured in the PERSON trade to sign PERSON for $1.2 million in December.The ORGANIZATION got their first extended look at PERSON in GPE Training and were pleased with what they saw, both in terms of his raw tools and feel for the game, especially given his lack of experience. A plus runner, his speed is his best tool and should help him steal bases and cover plenty of ground in the infield. PERSON was initially a second baseman as an amateur, but as he's grown and developed, he moved over to short, and the ORGANIZATION believe he has the tools, actions and arm to stay there long-term. He has shown the ability to make consistent contact at the plate, using all fields, and has surprised a bit with his ability to drive the ball, something that will improve as he physically matures.PERSON obviously has a long way to go and will take his first step as a professional this summer. But the ORGANIZATION feel eventually he could eventually develop into a top-of-the-order catalyst who plays a premium position.",-1
"PERSON had agreed to a deal for $300,000 with the ORGANIZATION in September 2017, but it was voided two months later as part of the penalty for their violations on the international market. The ORGANIZATION had some extra international bonus money, courtesy of the PERSON trade, and were able to bring PERSON into the fold for $1.2 million in December. He had a strong professional debut in the ORGANIZATION, but that was clouded when, in October, he was convicted of assaulting his former girlfriend in GPE has the chance to have a very good hit tool thanks to excellent hand-eye coordination. That's a blessing and a curse, because while he rarely strikes out, he showed a propensity to swing at everything to make contact. The ORGANIZATION are having the left-handed-hitting shortstop focus on zoning better, so he can find better pitches to drive and so he won't get exposed by better breaking stuff as he moves up the ladder. There is some impact to unlock with his swing, he uses his body well, so there should be some power in the future. At least a plus runner, PERSON should have the ability to steal bases as well.Defensively, PERSON has the makings of a solid shortstop, with good hands and enough arm. He gets out of control fundamentally at times, leading to more errors than necessary. Consistency there should allow him to perhaps be an everyday shortstop when all is said and done.",-1
"PERSON PERSON (PERSON, GPE) featured not only one of the best bats in the 2019 prep class in third baseman PERSON (selected 12th overall to the ORGANIZATION) but also one of the more projectable arms in GPE. He missed the state playoffs with a lat strain but still went in the second round to the ORGANIZATION and signed for an above-slot $1,097,500. His father PERSON also was a right-hander taken in the second round (PERSON, 1991) and reached Triple-A.GPE already can maintain low-90s velocity deep into games and tops out at 95 mph with his fastball, which should get quicker as he adds more strength to his 6-foot-6 frame. He backs up his heater with an upper-70s curveball with good depth that can become a plus pitch if he improves its consistency. He also demonstrates some aptitude for a changeup that he'll need to use more often in pro ball.GPE has a fairly simple delivery for such a tall pitcher, and his athleticism and strength should lend themselves to control and durability. He uses his size and a high-three-quarters arm slot to deliver his pitches on a steep downhill plane. He also offers intriguing hitting ability and some power potential, which could have made him a two-way player had he followed through on his commitment to PERSON.",-1
"Bleday won a starting job at ORGANIZATION as a freshman in 2017 and was the ORGANIZATION' best hitter as a sophomore, when scouts voted him the best prospect in the summer PERSON. That all served as a prelude to special 2019 season in which he led ORGANIZATION Division I with 27 homers and 192 total bases while helping ORGANIZATION win its second PERSON Series championship. The LOCATION player of the year, he went fourth overall in the Draft to the ORGANIZATION and signed for a franchise-record $6.67 million.Coming into the year, Bleday stood out more for his pure hitting ability than his pop. He has a smooth, quick left-handed swing, a disciplined approach and a willingness to use the whole field. He possessed the bat speed, strength and leverage in his 6-foot-3 frame to produce plus power, and he started doing so once he began looking to attack and lift more pitches.A two-way player as a GPE high schooler, Bleday has a plus arm that adds to his right-field profile. While he's a below-average runner, he has enough range to get the job done on defense. His keen instincts help compensate for his lack of quickness on the bases and in the outfield.",-1
"GPE (PERSON) PERSON had three premium pitching prospects on its 2018 team that went 32-9 and finished third in the state 6-A playoffs. PERSON had top-five-rounds talent but his desire to attend PERSON compromised his signability, while then-junior right-handers and PERSON A&M commits PERSON and PERSON emerged as potential top-three-rounds picks. While PERSON was more highly regarded entering 2019, PERSON outpitched him for the second straight spring to become the higher pick (ORGANIZATION Round A) in June, signing with the ORGANIZATION for slot value at $2.05 million.PERSON usually operates at 90-92 mph with his fastball, though he has reached 96 mph and should deal in the mid 90s more regularly once he fills out his very projectable 6-foot-3 frame. He had one of the better sliders in the high school ranks, a low-80s breaker with late bite and two-plane depth at times. He also has good feel for a changeup with similar velocity and some fade.PERSON isn't as athletic as PERSON, whom the FACILITY took in the second round, but he repeats his delivery well and owns better present command. He has a quick, whippy arm that works well, though his arm action does get long in back. He should be able to hold up as a pro starter once he adds some strength.",-1
"Remember when there was concern about ORGANIZATION's ability to hit at the pro level coming out of the ORGANIZATION high school ranks in 2017, even though he was the state's PERSON of the Year and led all prepsters with 25 home runs? Yeah, no one else does, either, not after ORGANIZATION raked across two levels of GPE ball during his summer debut then hit his way all the way to Double-A at age 19 in 2018, fitting in a Futures Game appearance for good measure. Hamstring and ankle injuries shelved him in GPE Training, and he was sidelined for an extended period of time.While the swing-and-miss tendencies that concerned some scouts still remain with ORGANIZATION, his bat speed and ability to read pitches and make adjustments more than outstrip the worry. He's shown the ability to drive the ball to all fields and his over-the-fence pop started showing up consistently during his first full season. Yes, ORGANIZATION can still refine his overall approach to see more pitches and draw more walks, but the strides he has quickly made in pitch recognition bode well for his future at the plate. ORGANIZATION's speed works on both sides of the ball, giving him the ability to steal some bases and enough range to play center field, especially as he improves his reads and routes. Should he slow down a touch as he physically matures, ORGANIZATION has shown the ability to play the outfield corners. A shoulder issue that kept him from playing the outfield in 2017 is a distant memory and the plus arm that allowed him to crank out plus fastballs from the mound in high school has returned. The five-tool outfielder is way ahead of schedule and could be patrolling the ORGANIZATION outfield alongside Mike PERSON sooner rather than later.",-1
"From a raw tools perspective, there may not have been anyone more enticing in the 2017 Draft class than ORGANIZATION. The ORGANIZATION high school star was his state's PERSON of the Year and led all high school hitters with 25 home runs. While there was some concern about his ability to hit, the ORGANIZATION liked the upside enough to take him No. 10 overall and sign him for full pick value. He then went out and showed off all of those tools across two levels of rookie ball during his pro debut, and kept on doing it across two levels of A ball in his first full season, earning a trip to the ORGANIZATION in the process.While no one questions ORGANIZATION's raw power and bat speed from the right side, some were concerned with his ability to make enough contact to tap into it due to some swing-and-miss tendencies that showed up against top competition on the summer showcase circuit. There were some strikeouts during his debut, but he impressed the ORGANIZATION with his ability to make adjustments and drive the ball to all fields. A tremendous athlete with plus speed, ORGANIZATION has the chance to continue to be a basestealing threat long term. It also helps give him plenty of range to patrol center, though he didn't play the outfield last summer because of a minor shoulder issue. His plus arm, which fired upper-90s fastballs from the mound in high school, would also work in right.Even with the exciting debut, patience will be key in the dynamic outfielder's development. If it all continues to click, he could develop into the kind of All-Star performer teams hope to get with their first-round selections.",-1
"There may not have been a 2017 Draft prospect with better all-around tools than ORGANIZATION, who drew comparisons to former No. 2 overall Draft picks like PERSON and PERSON Jr. based on his athletic ability. ORGANIZATION didn't go that high, but he did land at the end of the Top 10 to the PERSON, who reversed course from taking a pure college performer in the first round in 2016 to sign ORGANIZATION for full pick value.The PERSON high school standout led all high school players in the country with 25 homers and was named his state's Gatorade player of the year, but there were still concerns about his ability to hit enough to tap into that power at the next level. The pop is legit, with outstanding bat speed from the right side of the plate translating to plus raw power. With that, however, has come a tendency to swing and miss, and there is work to be done on his approach at the plate. He's a plus athlete with a big league body already, with incredible speed that should work on both sides of the ball. He's a very good defensive center fielder, with a strong arm that fired fastballs up to 97 mph at times off the mound.The PERSON will have to be patient with ORGANIZATION as he learns to make adjustments at the pro level. If it all clicks, he has All-Star potential.",-1
"Pitchers who already have been relegated to a relief-only role before they've even reached full-season ball don't typically garner much buzz as prospects. PERSON, however, is an exception. Signed by GPE at the outset of the 2016-17 international period, he made his GPE debut as a 20-year-old in 2018, pitching well in the ORGANIZATION before a promotion to Class A Short-Season Auburn in GPE. PERSON's bullpen potential was on full display last season as he paired a mid-to-upper 90s fastball with a nasty slider to average 11.7 strikeouts-per-nine over 30 2/3 frames. The breaking ball has above-average potential, and PERSON has enough feel for a changeup that it could be an average pitch in time. While PERSON's lightening-quick-arm causes the ball to explode out of his hand, he struggles to repeat his delivery and harness his stuff, leading to well-below-average control (6.5 walks-per-nine in '18). The ORGANIZATION were pleased with PERSON's performance during instructional league, where he did a better job throwing strikes without it detracting from his stuff. If he can continue to improve his overall control, as well as his fastball command, PERSON could move through the Minors quickly.",-1
"PERSON emerged as a top prospect for the 2018 Draft as a sophomore, and while he did plateau a bit, there were still few players with better all-around potential in his prep class. As a toolsy right-handed hitter from the ORGANIZATION with a similar build, he draws comparisons to PERSON. After hitting .491 with a .611 ORGANIZATION and six home runs during his senior year at GSP (ORGANIZATION.) High, PERSON became the program's first player to be drafted since 2007, going to the ORGANIZATION in the second round. He passed on a ORGANIZATION of GPE commitment to sign for slot value ($1,113,500), and then began his pro career in the Rookie-level PERSON. PERSON has two loud tools in his raw power and arm strength. With his lightning-fast bat and his strength, he can hammer balls out of the park to all fields from the right side of the plate. His arm strength might have been the best among 2018 high school position players, having been clocked at 98 mph from the outfield at the ORGANIZATION showcase after his junior year, though his accuracy sometimes leaves something to be desired.There are some swing-and-miss concerns with PERSON's bat because he has been inconsistent against quality pitchers on the showcase circuit, though he helped his cause by performing well at the World Wood Bat Association World Championship in October and at the ORGANIZATION in March. He has solid speed and takes good routes in center field, giving him a chance to play there in pro ball. With his power and arm, he fits the classic right-field profile.",-1
"PERSON emerged as a top prospect for the 2018 Draft as a sophomore, and while he did plateau a bit, there were still few players with better all-around potential in his prep class. After hitting .491 with a .611 ORGANIZATION and six home runs during his senior year at GSP (ORGANIZATION.) High, PERSON became the program's first player to be drafted since 2007, going to the ORGANIZATION in the second round. He passed on a ORGANIZATION of GPE commitment to sign for slot value ($1,113,500), and then began his pro career in the Rookie-level PERSON League.PERSON has two loud tools in his raw power and arm strength. With his lightning-fast bat and his physical strength, he can hammer balls out of the park to all fields from the right side of the plate. His arm strength was among the best among 2018 high school position players, having been clocked at 98 mph from the outfield at the ORGANIZATION showcase after his junior year, though his accuracy sometimes leaves something to be desired. He has solid speed and takes good routes in center field, giving him a chance to play there in pro ball.That PERSON has swing-and-miss concerns and has been inconsistent against quality pitchers leads some scouts to question whether he'll ever hit enough to get to his power and unlock his full potential. The guided instruction he'll receive in pro ball could go a long way on that front, though it also means he may need extra time to develop in the Minors.",-1
"PERSON reached 98 mph with his fastball and flashed a plus slider as a high school senior last spring, but he came down with shoulder soreness in March and learned shortly before the draft that he'd need PERSON surgery. That didn't bother the ORGANIZATION, one of the few teams who preferred him as a position player even when he was fully healthy. They drafted him as a third baseman and paid him an above-slot $1.6 million in the second round.Part of three GPE state 6-A championship teams at ORGANIZATION McCarthy High (PERSON), PERSON saw more action and had more success as a hitter than he did as a pitcher. His bat speed and strength give him plus raw power, and he showed it off by homering at spotlight events such as the ORGANIZATION Games and the ORGANIZATION. He has a sound right-handed swing and did a better job of making contact and using the whole field as a senior, so PERSON believes he can hit for average and pop.PERSON obviously has the arm strength for third base. His lack of quickness and range eventually could prompt a move to first base, though the ORGANIZATION will give him every opportunity to make it at the hot corner. If hitting doesn't work out, he'll always have pitching as a fallback.",-1
"PERSON intrigued teams as a pitcher this spring, reaching the upper 90s with his fastball and flashing a plus slider, albeit with delivery concerns that may have made him a reliever. But he came down with shoulder soreness in March and learned shortly before the Draft that he would need PERSON surgery. Undaunted, the ORGANIZATION selected him as a third baseman and signed him for an above-slot $1.6 million in the second round.As part of three GPE 6-A state championship clubs at ORGANIZATION McCarthy High (PERSON), PERSON saw much more action and enjoyed more success as a hitter than he did as a pitcher. The right-handed batter did a better job of making contact and using the entire field as a senior, and PERSON believes in his potential to hit for both power and average. He combines bat speed and strength, and he has a track record of producing against top competition, homering at events such as the ORGANIZATION Games and the ORGANIZATION Invitational.Though PERSON has more than enough arm for third base, it's unclear whether he'll be able to stay there. He may not have the quickness, range or hands for the hot corner, and first base may be his only other option.",-1
"It was with good reason that scouts viewed PERSON as one of better prep hitters in the 2016 Draft. As a junior at GPE (Va.) High, PERSON batted a robust .606, and he followed that performance by posting a .392 mark last spring. While his lack of size as well as concerns about his future position may have turned off some teams, the Mariners were thrilled to find him still on the board in the second round and took him with the ORGANIZATION. 50 overall pick. After signing for an above-slot bonus of $1,750,000, PERSON showcased his promising bat with a strong pro debut in the Rookie-level PERSON and received an Opening Day assignment to Class A PERSON to begin 2017.PERSON shows feel to hit from the left side, with good bat speed and hand-eye coordination as well as a discernable eye. ORGANIZATION officials believe he'll develop into an above-average hitter with at least average power, though a penchant for swinging and missing has been an issue early in his career. Whereas some scouts believe PERSON can become an adequate third baseman, others feel he's destined for first base or left field, where his below-average speed and average arm strength would be less of an issue. Listed at 5-foot-9, PERSON doesn't require much physical projection.Beyond PERSON's physical tools, the Mariners rave about the makeup and baseball IQ, which helped him make a smooth transition into the professional ranks. He has many gains to make on both sides of the ball and is likely to move down the defensive spectrum, but the potential is there for him to develop into an everyday player.",-1
"Despite batting .606 as a junior and then .392 as a senior at GPE (Va.) High, PERSON proved a divisive 2016 Draft prospect due to his lack of size as well as concerns surrounding his future position. The ORGANIZATION, however, were thrilled to find him still on the board in the second round, as they selected PERSON with the ORGANIZATION. 50 overall pick and then signed him for more than slot value at $1,750,000. Assigned to Class A PERSON for his first full season, PERSON held his own in the ORGANIZATION at age 19 before advancing to Class A Advanced Modesto late in the season. His bat came alive at the more advanced level, as PERSON erupted to hit .421 in the postseason to garner honors as the GPE League Championship Series MVP.PERSON shows feel to hit from the left side, with good bat speed and hand-eye coordination as well as a discernable eye. ORGANIZATION officials believe he'll develop into an above-average hitter with at least average power, though a penchant for swinging and missing has resulted in little pop early in his career. Whereas some scouts believe PERSON can become an adequate third baseman, others feel he's destined for first base or left field, where his below-average speed and average arm strength would be less of an issue. PERSON is thickly built and doesn't require much physical projection, so he will need to focus on conditioning and adding good strength to his 5-foot-9 frame in future seasons. PERSON's physical tools, the ORGANIZATION rave about the makeup and baseball IQ, noting that it has already helped him to overcome adversity as a professional. He has many gains to make on both sides of the ball and is likely to move down the defensive spectrum, but the potential is there for him to develop into an everyday player.",-1
"There's little doubt about PERSON's ability to swing the bat. He batted .606 as a junior at GPE (Va.) High, and then followed the performance by posting a .392 mark last spring. His size and lack of profile, however, made him a bit of a polarizing prospect among scouts, although that didn't keep the Mariners from drafting him in the second round. After signing for an above-slot bonus of $1,750,000, PERSON showcased his promising bat with a strong start to his career in the Rookie-level PERSON League.The left-handed hitting third baseman can flat-out rake as possibly the best pure hitter in his area. He barrels balls up consistently and has some power to go along with it. Everything else, though, is a bit of a question mark. Scouts have seen PERSON play an adequate third base, but there is far from consensus that he can stay there, meaning he'd have to move to first or perhaps to left field, though the jury is still out over whether he's athletic enough for such a move. He's under six feet tall and doesn't have much projection to him, so he kind of is what he is at this point.Beyond his physical tools, the Mariners rave about PERSON's makeup and baseball IQ, both of which should help him to make a smooth adjustment to pro ball.",-1
"As the 2016 GPE approached, scouts weren't sure what to make of GPE high school senior PERSON, a third baseman who looked like he could hit but who was hard to profile because of his 5-foot-9 frame and lack of a sure defensive home. Now, two-plus years after the ORGANIZATION went above pick value in the second round of that GPE to sign PERSON for $1.75 million, he's still tough to figure out. PERSON had a solid first full season, holding his own in the ORGANIZATION as a teenager, earning a late bump up to the GPE, where he caught fire and won the championship series ORGANIZATION. It seemed to carry over to the first half of the 2018 season back with PERSON, but then he fell into bad habits and badly regressed. He often doesn't have a lot of balance or foundation in his swing, causing him to drift. He managed to cut his strikeout rate down, but he wasn't impacting the ball like he's capable of. The ORGANIZATION have worked with PERSON on the timing of his swing along with where his lower half and hands are. Defensively, he's still a third baseman and will stay there, though he played a handful of games at second and first base last year.The ORGANIZATION would like PERSON to get back to being the hitter he was at the GPE, one who made consistent hard contact with the ability to drive the ball. This is a big year for PERSON, but he's still plenty young enough to head back in the right direction.",-1
"PERSON turned down the chance to go in the first five rounds of the 2015 GPE as a GPE high schooler to attend PERSON, where he improved offensively and defensively. The ORGANIZATION player of the year and defensive player of the year in 2018, he went ORGANIZATION. 2 overall to the ORGANIZATION and signed for the largest up-front bonus for a position player ($7,025,000) in GPE history to that point. He continued to impress in his pro debut, finishing third in the short-season LOCATION with 13 homers despite playing just 45 games of a 76-game schedule.Thanks to his bat speed, strength and leverage, PERSON rivaled PERSON (ORGANIZATION. 3 overall to the Phillies) as the best right-handed power hitter in the 2018 GPE. He learned in college that he has natural power and doesn't have to swing for the fences, and he has the potential to produce 25 homers per season. With his controlled swing and improved plate discipline, he should hit for average to go with his pop.Scouts were divided on PERSON's ability to stay behind the plate when he was coming out of high school, but he has put those questions to rest. He lacks speed like most catchers but is relatively athletic for his position, moves well behind the plate and has made himself into a solid receiver. He has a strong arm and threw out 39 percent of basestealers during his debut.",-1
"A potential top-five-rounds pick after leading PERSON to the ORGANIZATION 4A state championship in 2015, PERSON instead fell to the ORGANIZATION in the 27th round because of his commitment to ORGANIZATION. His decision to attend college paid off handsomely, as he went No. 2 overall in the 2018 GPE and received the largest up-front bonus ($7.025 million) for a position player in GPE history. PERSON improved offensively and defensively throughout his time with the ORGANIZATION, blossoming into the ORGANIZATION of the Year and PERSON of the Year as a junior.With his bat speed, strength and leverage, PERSON generates power to all fields from the right side of the plate. He improved as a hitter as he has understood that he doesn't have to sell out for home runs. PERSON made tremendous strides with his plate discipline during the spring, and he has the swing and feel for hitting to produce solid batting averages.While there were questions about PERSON's defensive ability when he arrived at ORGANIZATION, that's not the case any longer. He has cleaned up his receiving and there's no doubt that he can stay at catcher, where his strong arm deters the running game. PERSON is relatively athletic for his position, though he's not a factor on the bases.",-1
"Under general manager A.J. PERSON, the ORGANIZATION have had success with mid-to-late round pitchers. PERSON might be the latest steal. A 16th-round selection from PERSON in GPE, the left-hander was one of the youngest players in the 2017 Draft. He signed for fifth-round value at $302,500, and it's been money well spent for the ORGANIZATION, who pried him from his GPE commitment. As an 18-year-old in rookie ball in 2018, PERSON struck out 58 hitters over 45 1/3 innings while notching a 2.18 ERA. He finished the year with a singular start at ORGANIZATION A Fort Wayne, and he opened the '19 campaign there, where he continued to post excellent strikeout numbers while limiting baserunners. A 6-foot-4 lefty with an athletic frame, PERSON's frame has projection. His delivery is somewhat quirky, but he repeats it easily, and he's honed his mechanics nicely since his arrival in pro ball. PERSON's fastball sits around 90 mph with movement, and his changeup is an excellent complement. He'll need to improve his command of his breaking pitches, however.",-1
"PERSON PERSON set an Illinois record with 14 saves in 2015, when the PERSON made him the ORGANIZATION. 6 overall choice in the GPE. This spring, PERSON matched PERSON by the end of the regular season and also climbed to within two of his GPE career mark of 24 saves. Though he didn't go as high in the GPE as PERSON, PERSON's impressive career still netted him a sixth-round selection and $167,400 signing bonus in June.A pure reliever who has never started a game in three years of college or during summer ball, PERSON attacks hitters with two pitches. He has sat at 92-96 mph with his fastball throughout the spring, even when working on consecutive days. PERSON's sharp 82-85 mph slider can be a plus pitch at times and is especially tough on right-handers.PERSON has a lot of flying parts in his funky delivery, which provides deception but also hampers his command at times. How well he can locate his pitches ultimately will determine if he reaches his ceiling as a set-up man. PERSON's strong 6-foot-4 frame and resilient arm make him a durable bullpen option, and he should be one of the first 2018 draftees to reach the big leagues.",-1
"While GPE racked up 14 saves as a junior reliever at ORGANIZATION, giving him 22 for his career, he didn't have nearly the GPE profile as former ORGANIZATION closer PERSON, the school's career saves leader who was the ORGANIZATION. 6 overall pick by the Twins in 2015. But ORGANIZATION scout PERSON liked his size and stuff, leading to his selection in the eighth round of the 2018 GPE. If his summer debut, which included reaching full-season ball, saving eight games and striking out 15.1 per nine, is any indication, the ORGANIZATION might have gotten a steal.GPE goes right after hitters with a two-pitch mix and an intimidating mound presence, thanks in part to his strong 6-foot-4 frame. His fastball was up to 96 mph at ORGANIZATION and he's now up to 95-97 mph as a pro with premium spin rate, with some thinking he could end up with a legitimate 70 on the 20-to-80 scouting scale. He backs up the fastball with a slider that flashes plus and he gets swings and misses with both pitches. GPE's funky delivery creates deception, but it also leads to command problems. He'll have to continue to work on keeping his walk rate down in order to pitch late in games in the big leagues.In addition to the stuff and physicality, the ORGANIZATION knew GPE's plus makeup -- he graduated in three years with a degree in accounting -- would serve him well. His work ethic, smarts and conviction in his pitches should allow him to move quickly.",-1
"PERSON didn't pitch at all last summer on the showcase circuit because of a dead arm, showing a ton of power as a first baseman. His arm bounced back during his senior season in the ORGANIZATION high school ranks, cementing his future as a pitcher and throwing well enough for the ORGANIZATION to take him 40th overall and signing for a well-above pick value bonus just north of $3 million.Whilte PERSON's fastball topped out at 90 mph before his dead arm period, a throwing program while he nursed his arm back to health allowed him to operate at 90-95 mph this spring. Tall and projectable, there might be more to come velocity-wise, and his fastball already plays up because it has armside run and his size creates difficult angle. He has a pair of solid secondary pitches in a curveball with depth and a changeup with fade, and he could have three plus offerings when fully developed.PERSON has good body control for a 6-foot-5 high schooler. His arm action is clean and his athleticism allows him to repeat his delivery and throw strikes with ease. He's very competitive and gives the ORGANIZATION another potential frontline starter from the 2016 Draft class.",-1
"Things were going exactly according to plan over PERSON's first year-plus in the ORGANIZATION organization. After signing for just over $3 million, a well over slot deal for the 40th pick of the 2016 Draft, PERSON had a solid pro debut and was named the LOCATION PERSON's Most Outstanding Pitcher in his first full season the following year. The PERSON train got slowed in 2018, not because of performance, but because he was bitten by the injury bug, though he bounced back with a healthy, albeit a bit inconsistent, 2019 campaign, only to be traded to the Tigers with PERSON for PERSON at the ORGANIZATION Deadline.An oblique injury contributed to the left-hander being able to only make 16 starts in 2018. The good news is that he looked very much like the same pitcher he's always been when he was on the mound. PERSON has a three-pitch mix he uses well to keep hitters guessing. His fastball sits around 92-93 mph and can touch a bit higher, a pitch that plays up because he commands it and throws it with good life. Both of his secondary offerings, his changeup and curve, could be at least above-average pitches in the future. He could still stand to tighten his breaking ball a bit more. It has good shape to it, but making it a little sharper could help it become a true out pitch.The southpaw also stands out because of his competitive nature, which can almost be a negative when he's too hard on himself. That makeup plus his size and feel for pitching should allow him to keep rising up the ladder and reach his ceiling as a mid-rotation starter, assuming he stays healthy.",-1
